seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
38	1580482312.664701318	0.00239863	-0.895076	2.13238	-2.79043	-1.56954	-2.6233	2.68092e-05	3.02768e-06	8.64493e-05	-2.34623e-05	-2.41144e-06	-3.96122e-05	15.5174	-47.7652	-15.0615	-5.35269	-2.17916	-2.26504	
39	1580482312.672632952	0.00239836	-0.895077	2.13238	-2.79042	-1.56954	-2.6233	2.42938e-05	-3.48073e-06	7.76885e-05	-1.78424e-05	1.09806e-05	-3.3964e-05	15.5173	-75.6122	-15.0623	-5.35268	2.99289	-2.26503	
40	1580482312.680634881	0.0023981	-0.895075	2.13238	-2.79043	-1.56954	-2.6233	2.18935e-05	7.30734e-06	6.37961e-05	-2.40391e-05	6.94933e-07	-3.42619e-05	15.5173	-47.7652	-15.0635	-5.35269	2.20395	-2.26503	
41	1580482312.688609534	0.00240084	-0.895072	2.13238	-2.79043	-1.56954	-2.6233	3.63604e-05	2.27906e-05	5.63553e-05	-2.41483e-05	8.09107e-06	-2.32253e-05	15.5177	-47.7651	-15.0641	-5.35269	2.99288	-2.265	
42	1580482312.696663641	0.00239947	-0.895071	2.13238	-2.79043	-1.56954	-2.6233	2.74145e-05	2.5979e-05	5.48462e-05	-3.52295e-05	1.4894e-05	-2.9641e-05	15.5175	-47.7651	-15.0642	-5.35273	2.99291	-2.26502	
43	1580482312.704655356	0.00240307	-0.895073	2.13238	-2.79043	-1.56954	-2.6233	4.64339e-05	1.7887e-05	5.32987e-05	-3.98983e-05	2.11329e-05	-3.54888e-05	15.518	-47.7651	-15.0643	-5.35274	2.99295	-2.26504	
44	1580482312.712663524	0.00240259	-0.89507	2.13238	-2.79043	-1.56953	-2.6233	4.21501e-05	3.21245e-05	5.71616e-05	-3.86708e-05	2.68362e-05	-2.43628e-05	15.5179	-47.765	-15.0639	-5.35274	2.99296	-2.265	
45	1580482312.720656039	0.00240114	-0.89507	2.13238	-2.79043	-1.56953	-2.6233	3.26269e-05	2.89713e-05	4.97599e-05	-4.28467e-05	2.12195e-05	-3.03429e-05	15.5176	-47.765	-15.0646	-5.35275	2.99295	-2.26502	
46	1580482312.728670151	0.00240073	-0.895074	2.13238	-2.79043	-1.56954	-2.6233	2.91176e-05	9.64447e-06	4.81464e-05	-3.56451e-05	1.03804e-05	-2.50525e-05	15.5175	-47.7651	-15.0647	-5.35272	2.99291	-2.26501	
47	1580482312.736669218	0.00239935	-0.895072	2.13237	-2.79043	-1.56954	-2.6233	2.0415e-05	1.86245e-05	3.05125e-05	-3.44445e-05	5.87195e-06	-2.54294e-05	15.5172	-47.7651	-15.0662	-5.35271	2.9929	-2.26501	
48	1580482312.744680719	0.00239899	-0.895074	2.13237	-2.79043	-1.56954	-2.6233	1.76222e-05	5.46097e-06	3.00104e-05	-3.32483e-05	1.68124e-06	-2.57121e-05	15.5171	-47.7652	-15.0663	-5.3527	2.99289	-2.26501	
49	1580482312.752671866	0.00239768	-0.895074	2.13237	-2.79043	-1.56954	-2.6233	9.68045e-06	9.26692e-06	1.89246e-05	-3.73264e-05	-2.20558e-06	-1.52666e-05	15.5169	-47.7652	-15.0673	-5.3527	-2.1791	-2.26498	
50	1580482312.760692777	0.00239931	-0.895076	2.13237	-2.79043	-1.56954	-2.62329	1.80733e-05	-3.15262e-06	2.43054e-05	-3.57751e-05	-5.67486e-07	5.12418e-06	15.5171	-75.6121	-15.0668	-5.3527	-1.06062	2.2571	
51	1580482312.768696427	0.00239894	-0.895075	2.13237	-2.79043	-1.56954	-2.62329	1.53278e-05	1.15786e-06	2.92199e-05	-3.42486e-05	9.48963e-07	2.39998e-05	15.517	-47.7652	-15.0664	-5.35269	2.8609	2.25716	
52	1580482312.776734609	0.00239859	-0.895075	2.13237	-2.79043	-1.56954	-2.62329	1.27297e-05	-2.6956e-08	3.36912e-05	-3.27481e-05	2.3493e-06	2.5607e-05	15.517	-62.0639	-15.066	-5.35269	2.99289	2.25716	
53	1580482312.784677623	0.0023992	-0.895073	2.13237	-2.79043	-1.56954	-2.62329	1.54409e-05	9.1469e-06	2.23242e-05	-4.15535e-05	-1.19842e-05	2.18886e-05	15.5171	-47.7651	-15.0669	-5.3527	-2.17915	2.25715	
54	1580482312.792705848	0.00239883	-0.895073	2.13237	-2.79043	-1.56954	-2.62329	1.27664e-05	1.25168e-05	1.17167e-05	-4.96149e-05	-2.01404e-05	1.32719e-05	15.517	-47.7651	-15.0678	-5.35272	-2.17917	2.25713	
